2002.TW,中鋼,30.75,0.00,0.00%,-0.30
1402.TW,遠東新,-0.96%,-53095,46.60,-35559
1216.TW,統一,18.75,-0.15,-0.79%,-0.80
2371.TW,大同,-2.02%,-20354,7.31,-15361
3049.TW,和鑫,58.10,-0.60,-1.02%,-0.15
2882.TW,國泰金,-0.63%,-14872,47.00,-14138
3474.TW,華亞科,4.33,0.03,+0.70%,0.00
2303.TW,聯電,0.00%,-12192,13.80,-10138
1101.TW,台泥,32.40,-1.10,-3.28%,-0.45
2511.TW,太子,-1.34%,-9002,22.50,-8813
1904.TW,正隆,25.45,0.70,+2.83%,-0.25
2891.TW,中信金,-1.76%,-8451,19.45,-6825
2892.TW,第一金,20.15,-1.10,-5.18%,-0.40
2449.TW,京元電,-1.95%,-6507,13.80,-5195
3037.TW,欣興,24.80,-0.05,-0.20%,-0.65
1414.TW,東和,-1.34%,-4831,10.85,-4501
1409.TW,新纖,37.70,-0.30,-0.79%,-0.45
3044.TW,健鼎,-2.74%,-3895,106.00,-3781
2912.TW,統一超,8.00,0.25,+3.23%,1.00
2376.TW,技嘉,+0.83%,-3564,29.35,-3538
2854.TW,寶來證,41.40,-1.20,-2.82%,-0.05
2385.TW,群光,-0.31%,-2645,71.00,-2516
2377.TW,微星,23.10,-0.30,-1.28%,-0.20
2886.TW,兆豐金,-1.24%,-2324,21.20,-2008
6153.TW,嘉聯益,30.90,0.15,+0.49%,-2.30
2704.TW,國賓,-5.81%,-1567,49.40,-1562
2456.TW,奇力新,10.30,-0.10,-0.96%,-0.65
2342.TW,茂矽,-2.27%,-1446,16.15,-1441
2323.TW,中環,40.00,1.10,+2.83%,-0.02
